absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.03611267730853912,277,16,16,False,0.10212526188779755,random_equal,0.08359711460743371,0.2364094234666358,True,0.16813784646705598,2,16,0.02411386842283253,0,0.9365743512874785,365,0.8058252427184466,0.2042505237755951
0.0,365,16,16,True,0.11938381378946561,random_equal,0.0,0.2763611869140093,True,0.23876762757893122,3,16,0.027715060528809756,0,0.953879258309575,365,0.7864077669902912,0.23876762757893122
0.0,365,16,16,True,0.08211409415941795,random_equal,0.0,0.19008563894838396,True,0.1642281883188359,4,16,0.014841747554570541,0,0.9694958722134523,365,0.8543689320388349,0.1642281883188359
0.048767546611205914,1145,16,16,False,0.10472189717183478,random_equal,0.11289182877106564,0.2424203657066352,True,0.16067624773246364,5,16,0.019696558713961327,0,0.98338727489779,365,0.9029126213592233,0.20944379434366955
0.0,365,16,16,True,0.0772859292599643,random_equal,0.0,0.17890893634628208,True,0.1545718585199286,6,16,0.015081850920315384,0,0.9419308119772821,365,0.9320388349514563,0.1545718585199286
0.0,365,16,16,True,0.07479470622989276,random_equal,0.0,0.1731420125765973,True,0.14958941245978552,7,16,0.014085706367356222,0,0.9768765448410022,365,0.8932038834951457,0.14958941245978552
0.0,365,16,16,True,0.07486384383167141,random_equal,0.0,0.17330205897720596,True,0.14972768766334282,8,16,0.014954114385800564,0,0.9757699587355457,365,0.8932038834951457,0.14972768766334282
0.03970495554057252,725,16,16,False,0.11101946560139059,random_equal,0.09191286734155946,0.25699858557263355,True,0.18233397566220866,9,16,0.02224663719988231,0,0.9178211111223369,365,0.7669902912621359,0.22203893120278118
0.055429145828410575,1205,16,16,False,0.080859580320788,random_equal,0.12831274227663306,0.18718156910475145,True,0.10629001481316541,10,16,0.014297234873650953,0,0.9786410238892793,365,0.8737864077669902,0.161719160641576
0.03611267730853912,277,16,16,False,0.10495386413888656,random_equal,0.08359711460743371,0.2429573452544014,True,0.173795050969234,11,16,0.022937513411912292,0,0.9119360874925169,365,0.8932038834951457,0.20990772827777313
